uuid_des_sidejobs,Begriff-ID,UUID des Begriffs,begriff
143c8f74-5f12-4372-aa4c-6c5cd4be94fd,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
1475b2a9-e054-44fc-80e3-4373cb36f6ae,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
149ef06e-e2b5-48f4-b1f5-f007c2eb7ee7,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
14e5c22c-5cbd-4a0f-b1a5-10574027205b,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
14eb04d4-0a38-44a9-b6b2-fc6d67950117,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
14f9d87d-0e98-421c-a8d1-a18e91ab4a0d,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
15561b17-c2ac-4e7f-be11-35f43843dfcf,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
1565a938-8e67-4bd2-a566-68e1fc487334,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
156ef22d-8cff-472d-909c-f1071bd56f94,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
1575cf92-b3b2-4057-aedc-e6a5127e2456,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
157bf2c5-d633-4aae-81dc-1d87eacdedea,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
15b9832d-654d-4a3c-99bd-b7961d6d7a60,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
15bb6c36-f216-4316-acb4-45938b208b5e,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
15d76de9-f3b4-4a4b-bbfe-87ab0d36efe9,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
15de1e5e-ee3b-43c8-9c59-ecd6fda27841,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
15e47c79-4f12-4aff-a486-184dce076d9d,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
15f9df40-2f58-4a2c-b383-c5840f133346,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
15fde511-bc0f-49d3-9a09-732e98d4d381,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
160c4c86-bc32-4988-85b3-c62df3acc71a,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
16358c84-2975-45c0-b608-8cd6f98650a0,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
1650f0cb-96bc-4ba5-9c15-a5cd2c1d90ea,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
165554df-f2bf-4692-89ba-73a7062ca939,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
1662f289-4bcd-4a49-9a95-1f5037ffbba9,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
167e5ee8-8979-4ebd-84c3-0ea001199812,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
168f4f37-77ba-49ba-bf6c-ef5bfd7619f8,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
16a39e81-3bea-4a11-8d30-e124e65cda01,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
16a74ce4-907e-45a3-982d-54e47bc3ea35,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
16ac7a4b-b575-4cfb-86fe-8e2df27b0b1e,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
16beaf51-4eb6-4568-be15-a9d71b70d0cd,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
16ed752f-56df-4d95-b6a3-02be4b89437f,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
16f81d92-f84d-4536-ae7b-cd1efa322ff2,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
172068a9-62df-415b-935a-601dbca943db,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
172299fc-4daa-432e-b0e9-91c7d86ea4f8,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
17346a94-14a0-48c2-afdd-dd2e3a096518,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
177f2848-f0f0-4fc1-9325-dae522dd5160,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
1791281d-05a0-4d57-8c31-1cfe38b623c3,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
17b635a4-1e7a-4842-b1d4-321bee3915a5,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
17bbfc78-088f-4294-8209-5380ca0160e1,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
17c62f16-7da7-4d8e-8951-907c41d5e597,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
17e23230-ed25-4d92-80d7-b4cea5036331,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
17e41483-1f04-436b-a991-812a000c6574,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
17f3a501-0e10-42c5-96e5-20b9321394bd,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
1804e7a5-e7ff-4d68-84f7-0417f9bf19da,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
18064f90-d865-43fc-b707-4b3a447c15d0,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
1813222a-a21c-4348-8418-98b26cb17ed4,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
185b9cc3-1814-42e5-80a1-f982dd7df18d,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
185f32b3-8b81-4d0f-9ff7-89dfb46f159a,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
1869e94d-b782-4e11-9bef-d2fb2d361a35,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
186ef0ce-62ae-4f90-aeac-ffcc008aa869,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
188ce5dc-7c74-497f-be4f-eccdba27bb00,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
189a6193-0dec-438d-9267-722a07d43904,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
189f247a-96e6-4025-a541-3108be5b45a2,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
18b7b854-67c0-4699-ad44-8d887d93b878,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
18e34bc4-c42b-4ebe-8e4d-397ce5c8625b,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
19237ed0-870c-44a5-8d13-1350748b472d,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
1925bff5-e70f-4df0-92c7-2cc3cb00d535,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
192bef88-edf8-4429-89a2-d8e19fa8eea8,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
193e2f19-56b4-4e6e-9880-2ebfb3d1d8dd,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
19493f69-d904-4313-b6e6-9f537a52d80f,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
1962d151-1ca8-4d4a-8145-c7d40a6b5ae3,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
19642a15-5ee9-426d-8899-47b43ef897d9,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
19828aca-9e6c-49af-9cd9-13268569dd1f,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
198a42a4-c7d8-4c6f-b6f8-b38ddf04b5ed,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
19a8d884-8600-43c0-84d6-a061ec94cc0c,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
19c895a3-6510-43f6-b93d-09ea1f4c771d,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
19cbc9c5-c14a-485e-b624-63cda271f49e,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
19d03a09-6a31-467a-88c6-077c3827bce2,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
19e02f86-96ca-43f4-a64c-425f7c740fe0,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
1a06c25f-a1bf-459f-9d2e-fd8f78e5b813,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
1a144165-c545-4b14-a551-009ecacb2cfb,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
1a391dfd-2b39-45ce-bbf6-2df6671ce024,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
1a3c059e-e613-4ee8-8156-646e4523a05a,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
1a3ce853-7f0d-4c8b-ba76-2e6e1a6b39d1,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
1a49ded4-1e15-40bf-9b52-fff9b3b38356,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
1a4ea20d-ffac-4706-bbef-2393db2754b8,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
1a5fc8ca-a23b-4da6-956a-0cdbc89967fa,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
1a68b9b8-1018-485a-9f86-a12bf2ad1231,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
1a6e0375-9218-4819-bb49-abe2e912ba70,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
1a725ed1-d35a-4dea-8fad-034ff81add08,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
1a908b95-63f1-4d97-b4c4-15ab27c466e1,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
1a97f668-1f13-402e-8e62-d0c4d53eaa8e,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
1ad10ffe-828f-4585-b045-5e47395223b7,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
1ad9e3ab-5d90-464e-b74a-0cd3445a9407,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
1aea88e0-b22e-448a-93d4-aaaf4b998a0a,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
1b32235a-bbbc-4487-9278-a78811d1a8f8,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
1b3f5fb8-efcf-4f19-9038-6eb564ae70a8,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
1b57aa75-235f-4148-9b0f-4800e039af04,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
1b93227d-6167-4c1c-b827-1e0126fa2b29,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
1bc1144e-260f-4d00-a4f0-047af413e090,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
1c01f76a-5acb-4211-b2c2-78cddf19a96a,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
1c29d8ab-1153-4300-aa9b-1bd6ff25b379,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
1c32e255-3afa-4124-95c7-78d64caa0982,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
1c367b6e-afb1-411a-b77e-bb0337cfd315,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
1c36a7f9-3141-45d4-9d05-fcef30037447,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
1c3a3ee9-ef71-4774-8970-4d0ca819f586,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
1c68f0db-05c9-4fbe-bb7e-0a1f4642bb35,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
1c972803-058d-49f9-82cb-3e9ec63e719b,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
1cb91d8e-81ec-4ef3-9f66-3979c40b56eb,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
1d01176e-2a30-4e2f-852a-030cc95b52c1,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
1d0e6fa0-ae16-434c-bca4-d26f91b3be1c,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
1d1a3fc6-4e0c-45d2-bf6e-41955606f709,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
1d1c193f-42f6-41b1-8146-471741fd9063,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
1d1f884d-f4f9-4c30-adf0-7098222a759d,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
1d6b2967-983f-4037-9e86-15249834e16b,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
1d6be1b1-8713-4b7f-9f2f-92bcd6e15ba0,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
1da3a928-0c9a-4562-807f-734a5489e32c,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
1db53905-8450-43a1-8e5a-04c53b10567d,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
1dc4f82a-6517-4e8c-9ecf-41e92fe7f462,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
1dc5b713-ec75-4817-9861-6ab1a04bc1b0,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
1df08747-e482-4e0d-8453-15dd016303a8,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
1e221feb-770d-4352-8826-1b15cfeebc23,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
1e6698e6-f2fe-4699-901d-ea56397083a1,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
1e783160-baf6-4650-8685-a9bb6e795123,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
1ebfb4ae-15dd-4237-badb-292e7fec8c69,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
1ed610db-0a64-42b7-8098-a1d50b22e680,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
1ef7af4d-81cf-4e90-83b6-9968c2986140,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
1efff57b-989c-4549-935c-4663d60abb81,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
1f15522c-a092-4a75-abd9-8f16f1e14fc0,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
1f2f92b2-dd91-4626-ae27-185d33998ce1,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
1f5055be-1157-4f55-9f93-bd368db8176b,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
1f56cf82-9946-4a33-9331-a0eb4fd0762f,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
1f747aa8-c1be-4453-9965-e3ab8c7178b5,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
1f9a1825-0e86-4765-8272-236dfc5e994a,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
1fa1c79a-176f-45f9-8133-8b4bd86bfadf,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
1fb8e468-39ef-49b9-b52d-3e724e8e33f4,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
1fce65ba-c51b-4d56-ac5f-148b2c320a74,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
1fedb34f-5a35-46e2-b978-8248de27c8a2,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
200c64af-55b0-412f-873d-e61640d533fe,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
20255ebd-c4da-468e-8899-626a9776fa49,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
203936b7-396c-47f0-bd31-dec5f0f57a2c,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
204d041b-9f25-431e-b7f4-6fcbc4b22b85,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
206158c0-3536-4628-b620-6c791d537eb2,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
2080dde5-a5c2-4683-aacb-055bac0b5041,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
209f0077-657d-47c8-9d5d-dd7e569d08ef,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
20d04d0c-ffa7-4a45-abed-66367e051966,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
2101769f-5713-4e44-8a48-b1d43fc35fc5,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
21036217-ff68-4c5b-bd63-37a9e93372a1,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
210bde02-ac13-46ed-a88a-f6dc1c438c8a,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
210f6776-2863-429e-82af-bd88e72a21f6,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
21252016-5344-4f70-926c-f35f5ed6d703,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
2141aa67-4971-4faf-a92d-69e56306fc80,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
2148cbb3-e72b-48e6-ba74-61b0ab910886,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
21631a00-4684-4823-b421-f40767a15dfb,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
21773181-8150-4957-ab84-80352cb274ac,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
21919687-2063-42ad-98e3-49a4550cf733,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
21cb1c6d-c48d-4ea9-9e15-3ba5f478a425,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
21d72381-f330-480a-9d72-c2b3d20a83b9,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
21dc47b5-2e2b-4559-8c57-3025f4164e39,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
21fc3a55-07c5-4537-bcb3-7d2cd9a876ce,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
220896a5-12e4-46c4-8a44-853c4d445ff7,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
2208bdd1-9f8f-4945-a865-b4a03e5c991f,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
2257f70e-3875-497b-897a-d8dab718ff7d,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
225d3152-c0e8-4417-800b-62242a929d25,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
227ac245-3305-4a18-8ccf-d84497412a2d,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
227c773f-e65a-4b8a-9708-1c711628451f,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
228b395f-bd64-4dc1-9770-bb7067d1ef55,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
22ac34f2-0d6d-4a86-94ff-5080bc78b044,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
22ba299a-5198-490e-b214-9949882f7010,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
22ce9362-a6de-4d01-b3ee-a80e37b45133,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
22f7fcd7-4362-41c6-b2fe-510d78a9f094,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
22f8b60e-365b-4b2c-9e40-8d14e6cf9b98,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
23101508-91ef-4fa0-8844-de49a294b89c,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
23508367-2dd5-4256-b64a-de2dbc799448,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
23548898-d422-4c8b-80a1-47620e16127f,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
23591ca6-2cb1-4daa-b9db-16beaa3b4b09,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
2373a8a1-2106-422b-9182-8fb88d2da0ee,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
2375585e-2218-4174-9c43-a479c7010526,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
238f18e1-2788-4f3e-a3e2-1b557ecc5f74,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
23cc6c1d-5ccc-45d7-9a88-2df99ce81c2a,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
23d7b575-2ce5-4811-a77c-281c809d5a01,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
23d991c3-6442-4548-bb71-0e40cfd2ac10,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
